organization_id,address,country
e9a1d229943116846bbc7100d093a8d2,Denmark,DK
d5feeabf5ad56a1e642f5d6e15068d97,UNKNOWN ADDRESS,US
4dc8227f5ab344d434db65e3c363be26,China,CN
d03295e952ac625c271f2f3d843e3f39,Japan,AU
30260a28a252638dc243f617f7a4016f,ФРАНЦИЯE-HOUSE APPLICATION CENTRE20 AVENUE DES JEUX OLYMPIQUES 3800 GRENOBLE,FR
e06acbb054874fe1c02d0e81d3dcf32e,UNKNOWN ADDRESS,US
118d845a62888fb5a92be87d5d466afc,"WORCESTER,WR1 1HA, 1 MC NAUGHT PLACE, ST MARY'S STREET, КОНТРАГЕНТ",US
5d66e75ed81eb816dfef07b9d3f54a54,"PO Box 390662, Dubai, United Arab Emirates",AE
1992bac8f351fbcc9bbd71218b10c48e,"AE, DUBAI, PO BOX 26316",GB
96507a5210de587d5da3d4baf00a346f,China,CN
e84f93f2ccaef336855eff5d32317b61,"601 1ST STREET  BERTHOUD, CO BERTHOUD 80513",US
6f425fe4ed6b7de6a8bd63949917c728,UNKNOWN ADDRESS,US
35546c50df87ccebd58f2729b696209d,India,IN
e783c3c0215c7fc5ee3831079b2969ac,"Via Dell' Agricoltura 103, San Felice Sul Panaro, 41038, Italy",IT
3fe066494424923a44b742b54af0c75d,"AE, JEBEL ALI FREE ZONE (SOUTH), DUBAI DUBAI, 263176",AE
c8bfa9ed286aa27a2e23b060f3223e33,Spain,ES
321cc9f365f6387bdb02e8c3b69b553e,9630 NORWALK BLVD  SANTA FE SPRINGS SANTA FE SPRINGS 90670-2932,US
ca42af09efe6ec3c3c83f0929a0016f2,"Po Box 20, West Columbia, Lexington County, South Carolina, 29171-0020, United States of America",US
1d492bbc7ee9fd986c62a9537edc2470,"Chrysanthou Mylona 3, Limassol, Limassol, Cyprus",CY
9f990efd0f18e3f29a7d1e44aca0c884,"GB, DINGWALL BUSINESS PARK, STRATHPEFFER ROAD, 8 FODDERTY WAY",GB
40b779a73dddddfb5cb8c29162dde828,Sweden,SE
150a3a3a55e4d4b58d875f6647d8b7c2,"Sc 29406, 5255 Ave North Charkeston, Virginia, United States of America",US
6e6b5a13feb381c5daaa1e8d03d1dd4a,"80039 Maple Leaf Road, Aldersyde, Alberta, T0L 0AO, Canada",US
1af5af22a540a2b66a4e8765ec5d42f9,"ROOM 2201,22/F., OCTA TOWER 8 LAM CHAK ST, KOWLOON BAY KOWLOON HONG KONG",HK
9dc128d219448cb8df514318004adc57,2768 N. UNIVERSITY DRIVE  CORAL SPRINGS CORAL SPRINGS 33065,US
8949807d0fc4b01a2c9abf5a535c3f4a,"3/29-4/19, BIDC IND ESTATEGORWA ROAD BARODA 390016",IN
382299be1cde427ed8509afbf356ce0b,France,US
91465519156fadd3304c3598b7d6593f,Germany,DE
c0eeac45505f78838a9db557598d8c7e,UNKNOWN ADDRESS,US
4dbe3a30d01c552e50c01891e8361c6f,"GB, SHROPSHIRE,TF3 3BL, STAFFORD PARK 5,TELFORD",GB
95486fd8870955a381722e868531ae5b,ROBERTO FULTON 4  SAN NICOLAS TLALNEPANTLA DE BAZ MEXICO 54030,MX
5b1e42442a73c9544fb29f1384305547,"IPON F2 BLD 5, NO 260, AVE.6. HANGZHOU ECONOMIC & TECKNOLOGICAL DEPT.ZONECHINA",GB
5bee18da677082096003a7677ecd07c4,"ZONE B, JIANQIAO INDUSTRIALPARK,DADUKOU DISTRICT 400082,CHONGQING,CHINA",CN
e7dc843c4e5726cb9cbb061c273c231e,JL. JABABEKA RAYA BLOK F29-33 CIKARANG INDUSTRIAL ESTATE CIKARANG JAWA BARAT WEST JAVA INDONESIA,ID
708e4f6926d44d113f7fdf6084793e13,"9 Hoi Shing Road, Suite 3810 38/F, Cable TV Tower, Tsuen Wan, Hong Kong, SAR",HK
1a0dd09bec1960331ccd90ca0dae712c,"Batinska 94, Subotica, North Bačka, Vojvodina autonomous province, 24000, Serbia",RS
8d08cb63e9b738bbf9a6a255a4d8146c,France,US
0a9c1d9a559f072a69cd98bc2e8ac9ad,"AE, DUBAI, SHEIKH ZAYED ROAD",AE
f4f6f57abc25647893b440a7eb97be79,"8-16 KONDO BLDG., MIYAME-CHO, KAWASAKI-KU, KAWASAKI-SHI RM 202 KANAGAWA, KANTO KANAGAWA, KANTO 210-0012",JP
5fe24fc3ef013632fa20837edecce9af,Netherlands,NL
4033d777d8c2c77d97260d2fa89f1ee4,UNKNOWN ADDRESS,US
284eb36343898d7b921411b6ebafc5e3,France,US
585079c4ee0fa7f92bcbb457d93e3bd9,Czechia,CZ
eb79ff5b82ad3bda8eccc4a348a469fa,China,CN
4d1c2d969cf467acedfbb79e00af85db,p o box 2924 dubai u a e,AE
d4685b9d98160e05649ab93bbacb27cc,Hungary,HU
28b16fe94a5ade0feec0af0ad57309f2,"IT, VIA CAROLINA ROMANI 49, 20091, BRESSO",IT
1da6cfc4a7aac2229ad3369fb2870409,"529 Pleasant St, Attleboro, 02703, United States of America",US
32a4d1eb4aa919d93a5068496f7e0a4e,"GB, 9 THE METRO CENTRE, HERTFORDSHIRE, AL4 9QT",GB
af032b59f95b0c6e448865022533a6fa,"AE, DUBAI SILICON OASIS, SUITE 903 IT PLAZA BOX 24458",AE
519afd0ca184b115dda0c55fc7ac5511,China,CN
0d17e6395dcda15b5fb87131aef2c15e,UNKNOWN ADDRESS,US
c1518a1352fcab22b986ee39c2f8481a,"JINGZHONG AND XINGLONG ROAD INTERSECTION,TANGYIN INDUSTRIAL PARK,HENAN PROVINCE CHINA",CN
0263f2901ce7b42b60f27fb380e9620f,Malaysia,US
975994e0de86eb3a8ce1eb2ac199ab95,"Taiwan, Province of China",TW
cf6179c3318d31d642c3869fd32415a9,1570 N.OLDENAVE.  TRENTO TRENTON 08638,US
1180634932dae0e4bc73dc0c6798e231,"GB, WARRINGTON, CHESHIRE WA2 8JP, PIPING HOUSE, HAWLEYS LANE",GB
2fc2b0e5813b3c94738e5042e6e70fa3,UNKNOWN ADDRESS,US
3144f19a72c48ab421ea58a7a8a44c5b,"Pantech Business Hub, 194 Pandan Loop #06-22, Singapore, 128383, Singapore",US
da10197fa2ecff4a35901452e6621374,UNKNOWN ADDRESS,US
2a72602f594e3ca2c4deee838f88596e,СОЕДИНЕННОЕ КОРОЛЕВСТВОSTAFFORD PARK 11 TELFORDSHROPSHIRE TF3 3AY,US
217b5a082056d2db221d784619caa1a6,"200  MONARCH LANE  MIAMISBURG, OH 45342 UNITED STATES OF AMERICA",US
aa00863bd1b9f42495f8e9af1cd4903a,"ИТАЛИЯ14 VIA MATERAMILAN, 20031, КОНТРАГЕНТ",US
de0bf6c2e09bcb92563bf07cf8854834,"Via Alessandro Manzoni 42, Carpi, 41012, Italy",IT
4dbe3a30d01c552e50c01891e8361c6f,"GB, STAFFORD PARK 5, TELFORD SHROPSHIRE,TF3 3BL",GB
92ab29d675d6085d3e2c8eb6127fba58,China,CN
291b9c8067b6bcc6dbde6414c6bc4df4,Austria,AT
44e5c0c5b6426f44c918e00468c0edb7,"Perstorp, Skane, 284 80, Sweden",SE
917a55face2d555ef24ab2501ab79402,"No 5 Jalan Tp2, Taman Perindustrian Sime Uep, Subang Jaya, Selangor, 47600, Malaysia",MY
43e64cf65c83feabd764283e3b892f1b,"VIA L. DA VINCI, 11 35020 POZZONOVO PD               IT",IT
5b718b50a0f4edd02fbf292cd749a077,Netherlands,NL
addb49b9dcc05b7255cac02c71a5520f,Germany,DE
f3f895fcbae5e855a931dbca752d6229,UNKNOWN ADDRESS,US
af30cd190fbae3eef46f0b3a0cac7317,"268 1 CALLE S/N 01064 SAN JOSE VILLA NUEVA,VILLANUEVA GUATEMALA SAN  JOSE VILLANUEVA VILLA NUEVA GUATEMALA",MX
bf57af64e3bc68a7650a6763db268bb5,8080 NORTON PARKWAY  MENTOR MENTOR 44060,US
5d486ade01b1fb90d234e9c04f8d4e81,1250 REVOLUTION MILL DR. SUITE 116  GREENSBORO GREENSBORO 27405,US
b90370560dc834b45857e66a5e77fe28,"S/N AREA B, NORTH INDUSTRIAL PARK S/N JIAPU TOWN, CHANGXING COUNTY JIAPU TOWN, CHANGXING COUNTY S/N",US
ec8d14703291a7034c35f54e3c36f8ca,NORTE 4 3  NUEVO PARQUE INDUSTRIAL SAN JUAN DEL RIO QUERETARO 76809,MX
2e1a8329a481d4a5a265bb66aca316fc,Austria,AT
734b24058f6220bd8fa7211bda40556b,"GB, THE STABLES, SHOELANDS FARM, SEALE LANE, FARNHAM, SURREY, GU10 1HL",GB
5d9887f50358e51d2866a738e68d6b94,"US, 17000 W.CLEVELAND AVE,, NEW BERLIN, 53151",US
9585d652d6ec907c8ac7c70eb30c9a28,Austria,AT
3900275bf40755ecafe2d2354b88e32a,UNKNOWN ADDRESS,US
4b1eafe7abeffce62615b1fbdb534259,"BURGAGE MOR, BLESSINGTON, CO WICKLOW, IRELAND. 0 IRELAND",IE
28da153dd032ec4f1ab68a2b30c78e73,w 190th street unit mokena 60448,US
9b5f661a9016d16e9d74fd7747718a9a,"The Woolfox Building, Great North Road, Oakham, Oakham, Leicester (LE), East Midlands, England, LE15 7QT, United Kingdom",GB
66118d54272af7654f0e27c83b80b8bd,"СОЕДИНЕННОЕ КОРОЛЕВСТВОDENMORE ROAD BRIDGE OF DONABERDEEN AB23 8JW, КОНТРАГЕНТ",US
62c773fafa9be8641b430270146b663e,"Hoehnerweg 2 -4, Weinheim, Rhein-Neckar, Karlsruhe, Baden-Wuerttemberg, 69469, Germany",US
e69be9ebde35db491b03b69b71be48ec,10 AKCALAR SANAYI BOLGESI KALE CADDESI  BURSA BURSA 16225,TR
0edd60c0b48e77a3ef01b9e800babd37,"2929 ALLEN PARKWAY, SUITE 2100, TX",US
3c83893a43f701eca2d4136c77130881,MARCOS ACHAR LOBATON 6 CARRETERA LIBRE MEXICO TEOT Y CAMINO VECINAL ACOLMAN MEXICO 55885,MX
0f00e0a29197151e2a4b3df2b7dd3602,"Unit 1-2, 362 Spring Road, Southampton, Southampton, Southampton (SO), Southern, England, SO19 2PB, United Kingdom",GB
ff3c5f0684f190e6aaead696919b54ca,UNKNOWN ADDRESS,US
352693fabb11c5b6f377af0163431daa,United States,US
3230e3ee8d75ca63cbdbc8dfb63070d4,"205 Frazier Rd, Altavista, Campbell County, Virginia, 24517-1020, United States of America",US
01cad12d0ff2eb6f079b45ba757ca626,"Via Valtrighe 5, Terno d'isola, 24030, Italy",IT
5972c7cdab8142dbd435847f2ab59da9,ITALY,US
77f5e04b2dfada3f565b92d90a1cd931,"401 JONES ROAD US - OCEANSIDE, CA 92058",US
4321b1f17a40ec2b9cc6fc3e175ed832,"Carretera Daganzo (Margen Izquierdo), S/N Km 2,400, Alcala De Henares, Madrid, Madrid, 28806, Spain",ES
480d5afb32e765ec36c2e96318e6f1a6,"Vlijtstraat, 25, Doetinchem, 7005 BN, Netherlands",NL
7411500cfad8c1c935b8dd497f90c97b,"GB, KENT, TN2 3EY, LOHGFIELD ROAD,ROYAL TUNBRIDGE WELLS",GB
f624df99377c3baa8ab1641272584c69,Italy,IT
057ea8600f28874e28c4ecc6fe043ec2,"1st Floor Office Suite 1C, Summerfields Village Centre, Wilmslow, Wilmslow, Stockport (SK), North West, England, SK9 2TB, United Kingdom",GB
367dbfee7dfed8501ada12b43e71611b,"LTD. NO 258, WUTONG STREET ,  ZHENG ZHOU, HENAN, CHINA 450001                                               CHINA",CN
e1e772f77297ce5ea433b3b7458136ec,"3200 John Conley Dr, Lapeer, Lapeer County, Michigan, 48446-2987, United States of America",US
328653362ccad0efe0bcb0ff21896f0f,Ireland,IE
768a99147eba887157d37f42303c6364,"Boschstrasse 17, Rheinbach 53359, Germany",DE
466c9d5ba262d9f8c970ddcaa3c3fa6e,"1475 Rue Graham Bell, Boucherville, Quebec, J4B 6A1, Canada",CA
87da04173f41f2af5fe9a239b197d46e,"310 Pennington Dr, Paris, Logan County, Arkansas, 72855-3718, United States of America",US
324972d8f580c56b64ed117ff1c3ed47,Austria,AT
5af897c6a3f496b15b1792d1d1517259,1070 WATERFIELD DRIVE  GARNER GARNER 27529,US
4a526bb4688922e46fd296006dc580a1,OHLEBERGSWEG 5 35392 GIESSEN   GIESSEN  35392 DE,DE
452122cbb9b04ea825e5030bc79b5f28,Germany,DE
391874d6612959d974a68d8d35177462,"US, PRINCETON, NJ 08543-5910, 15 ROSZEL ROAD, P.O. BOX 5910",US
07a2094fe7ca72128923f25b027d5602,"БОЛГАРИЯ64. HRISTOFOR COLUMB DLVDSAC LB1 1528 SOFIA, КОНТРАГЕНТ",US
b243d03b68659ad42c6e79cd578c802c,Singapore,SG
dc71e13f2c046d31af25eb40154e1d5e,"Biebricher Strasse, 69, Wiesbaden, 65203, Germany",DE
60441f881d6e7e1fa82d7900784f75e8,"Via Michelangelo Buonarroti 3, Arosio, Como, Lombardia, 22060, Italy",IT
918ba7a3b62bec98f09e941b60d351ad,China,CN
6d44f5f14cc8c3e7ab965d8efff3b3f5,UNKNOWN ADDRESS,US
9139f983414154ad9d8da8bf5c84e188,"Via Prati Della Rosa 17, Colico, 23823, Italy",IT
bc2005a849e6e8a8d36045661f1db9bb,"4 12 MILES, LAHAT ROAD, 30200 IPOH PERAK DARUL RIDZUAN MY",MY
d3f9dbc2c5ba1ee7d50bccc6d989a319,"93 Rue De La Villette, Lyon, Rhone, Auvergne-Rhone-Alpes, 69003, France",FR
39850424b3abaee8a9a18a2b12ad4846,Turkey,US
ea63deaf6bfc0093afb7ad2f7a2329a2,UNKNOWN ADDRESS,US
6440e4f475714e1fe5ccf89262e689d5,Italy,IT
f1b4d41c79c42231807e8eea3b1d8076,Italy,IT
e8813c98ad01ecab91b4f7eb520d9f16,UNKNOWN ADDRESS,US
195bb88747dcd8499e140f89e5c63869,CHINA,CN
fa9fd28913d934d90644e015ac6280a7,"12201 Nations Ford Rd, Pineville, Mecklenburg County, North Carolina, 28134-9457, United States of America",US
a7f545080a54f88f8c053b6b15c206c9,8F PO SHING IND'L BLDG 23 TAI YAU ST HONG KONG,HK
cf3bc1aea61a54a0ad646408209c2c6e,"Kirschaeckerstr. 37, Bamberg, Bamberg, Oberfranken, Bayern, 96052, Germany",DE
c04d44786e78a82e14ae2b31e6588df8,UNKNOWN ADDRESS,US
508e4a0a0712a70f29e6ce49f55f81b6,39-41-64010- ANCARANO  ITALY,IT
b4dbc88da7e279c9776345f6312f03f8,India,IN
4b0841890892f14d861d1c7e8f3797d3,"377 M 17, Bangsaothong, Bangsaothong, Bang Sao Thong, Samutprakan, 10540, Thailand",US
9c350ca28017f75fa447f0b321be81a4,POLUX 46 COYOACAN DISTRITO FEDERAL 04810,MX
3db0238bf6caf4f1de1228a1c0fe8159,CHINA,CN
00737dc27cde70766a18e36f97349bd1,"LTD NO.8 TIEXI ROAD, BAITA DISTRICT , LIAOYANG CITY, LIAONING PROVINCE CHINA 111004 CHINA",CN
b540bb6d710ac84c0a43b667b59a274e,"1150 Damar Dr, Akron, Summit County, Ohio, 44305-1066, United States of America",US
4d23ea1d500705033be6f50710d60802,Sweden,SE
157fd3ce9a65aeece0471c2167bf4bbf,"1631 Bently Parkway South, United States of America",US
4e62d9372ef064dcc113bcc2534328ed,"3825 BRUJA BLVD., OFFICE BUILDING, THIRD FLOOR SUITE B ARRAIJAN ARRAIJAN SN",US
c7e7b354d25e80b5a4049b6af09e829d,NO. 2210 JANGKYO BLDG 1 JANGKYO- DO,NO
2fe19d90648543c878aad3ac27c0ccae,AVENIDA IHLSA 560 FINSA AUTOPISTA AL AEROPUERTO 1 Y FFCC A TAMPICO GUADALUPE NUEVO LEON 67132,CL
dc84eca633f7a9d9fc894fde05114815,"SN AVENIDA 31C SUR, ENTRE C/74 Y 75 CASA 1 SAN FRANSCISCO SANFRANCISCO SN",SM
adce4e08b70f344b0a7189f6acb40692,Germany,DE
440e1d0251f6188de85d81e812249c3f,"7 Sur 31, Carrera 50 Ff, Medellin, Antioquia, Colombia",CO
d5bc80c3d7e73c8ca1f14052003b4003,Viet Nam,US
6ce3696650452801dbc603a23fc8e0d6,"Carr. Culiacan-El Dorado Km. 7.5 No. S/N, Sinaloa, Culiacan, Sinaloa, 80430, Mexico",MX
85940b709a694447650069adfe6a0513,Germany,DE
b682c8ce0a6ae49efcf200e07510cbdd,"Calle Juan De Arespacochaga Y Felipe, 12, Madrid, Madrid, Madrid, 28037, Spain",ES
6ce3696650452801dbc603a23fc8e0d6,"Carretera Culiacan - El Dorado No. Km. 7.5, Sinaloa, Culiacan, Sinaloa, 80430, Mexico",MX
3c7896239c1c05247f3c64da9e05b534,"1f, Sec. 1, Yanping N. Rd. No 38, Datong District, Taipei City, 103, Taiwan",TW
c04ce2134d9e3e31fa1f607169f188e2,Indonesia,LU
39942cd19b2e3629e0adb83046bda0b3,Finland,FI
0984468b2d454ff65d49642004668e26,"GB, RUNCORN, CHESHIRE, WA71TR, MANOR PARK",GB
a51407d561ed0bf29e6d032b3dee7a0c,Japan,AU
944d2ecd51b856d67dbd3acea4fa7113,"Talstr. 1 -6, Oppenweiler, Rems-Murr, Stuttgart, Baden-Wuerttemberg, 71570, Germany",DE
2ac73e1226e77090531b2bb5025123e9,"Worthdamm 13-27, Hamburg, 20457, Germany",US
684d6c8a93207f5881b9cdb6845d639d,France,US
8ffed31a870d316e0ef76f31bb7c8c3f,PO BOX 473 3800AL AMERSFOORT THE NETHERLANDS,US
4be13c67c35618fb91b6175fe35d4724,"#07-10 Icon@Ibp, 3a International Business Park, Far West - Jurong, Singapore, 609935, Singapore",SG
ef2b664681827df1bfcc44ccf6e193b6,China,CN
aef2475cc1e8a8b20071560d4e654441,China,CN
9e533951b5e5c0126f2cb3cb03206883,"СОЕДИНЕННОЕ КОРОЛЕВСТВОNORTHAMPTON SCIENCE PARK, KINGSPARK ROAD, NN3 6LG, КОНТРАГЕНТ",US
026eb3b7e6eb6d6607f993b14c2039f1,2025 16TH STREET S/N GREENSBORO GREENSBORO 27405,US
9a6d2298180e7ed77d4d8721c4e6397e,Turkey,US
7ad3f76d7c81cbdf2d749254e216653b,France,US
a5ea5672292ee30a853c68be6d16c3a3,UNKNOWN ADDRESS,US
75554c8e4a2e2a5109471b471aaea2dd,"DE, IDSTEIN, 65510, BUCHWIESE 2",DE
2e265a4d039483242e83e4df5885ca29,GMBH & CO. KG BUETZFLETHER SAND 2 21863 STADEGERMANY,DE
9f73c83e438bea6f2a712445f36b99e3,China,CN
fcce9a6b7942c30260d77d200e82ae6e,"PO Box 10, Stafford Road, St. Helens, St Helens, St Helens, Warrington (WA), North West, England, WA10 3NS, United Kingdom",GB
aaaf00d3c34f0f90a92ecaef67ddbf3e,"7117 US 31 SOUTH INDIANAPOLIS IN 46227 , UNITED STATES",US
66d9bb98b03f19c1375903ae936a3691,"8210 Trebnje, Prijateljeva cesta 12Словенія",SI
f8e9a8e1194231ef216d608ba8394343,Italy,IT
e49924f3683570c3075c496caa8281d3,". NO.51 THE YOUTH STREET,SHENHE,SHENYANG, P.R.CHINA POST CODE 110014CHINA",ZA
d941e69416588af4b2daefd50269ae5a,Germany,DE
abe3b458ed85e5f5d0d72bd37229b259,Sweden,SE
5e3d467c80deef2910dc59c0049a31aa,1255 HOWELL RD. S/N DUNCAN DUNCAN 29334,US
aaaa463ad4c5764d84061f38ed01244e,ДАНИЯDK-5220 ODENSE SON. TOERRINGS VEJ 8,NL
1c4a2d1ece64e8bf581c374a9225b90e,"Ulmer Strasse, 10, Leonberg, 71229, Germany",DE
ceff568373045a1ca72b522cb0a4b3e3,UNKNOWN ADDRESS,US
d0de1f93fa657c20a03c0024d0af6228,UNKNOWN ADDRESS,US
053ed26a50b09db172fb7c1f23000601,"УРУГВАЙ1420 LAKEVIEW ARLINGTON BUSINESSPARK, THEALE, READING, RG7 4SA, КОНТРАГЕНТ",US
7a90109c1080c1b5a6ed09c3642ccbfb,"500 Territorial Dr, Bolingbrook, Will County, Illinois, 60440-4814, United States of America",US
3c0b36cefc8e1f84b2a8a53cab9d7e7b,"Ludwig-Krohne-Str. 5, Duisburg, Duisburg, Duesseldorf, Nordrhein-Westfalen, 47058, Germany",DE
e77210e2e60a0a7a977cc07e29760ab6,Italy,IT
82f5afb3f99a73017d2bf2eb774119e5,Germany,DE
1fcc2838b515bbd295c62353ed3ed522,Turkey,US
3d2feab8fa0672463716b407c9d5c19b,CHINA,CN
246554586e3f3a77e14e85e6d538015f,"LTD,LOT CN2,TRANG DUE INDUSTRIAL PARK,LE LOI COMMUNE,DINH VU DISTRIC   HAIPHONG   VN",US
a798e1927db71e295f2749bf17fdf141,"GB, ABERDEEN, AD12 3HT, PETERSEAT DRIVE, PETERSEAT PARK, ALTENTS",GB
503488b2fc2e6bfd1b0f6be7926c9ed6,South Africa,US
d29b60712f9dca99cf7dfefcd402db6e,United Kingdom,GB
47c39ee96291ead990c8ffed49689bc5,"SPRING VALLEY, 91978, 2500 SWEETWATER SPRINGS BVLD, #110",US
d6ca7041e45061492c3f9fca92884d79,Italy,IT
0ffef1cedc8eef01b1fa31a4aea13cf0,BURGEMEESTER MOSLAAN 13 8051 CP HATTEM THE NETHERLANDS TEL:31(0) 38 338 8657       TE FAX:31(0) 38 444 6207,NL
1f6e341101d79cff0681ad2fc3378d62,"GB, KIRKBY BANK ROAD, LIVERPOOL,L33 7SY, KNOWSLEY INDUSTRIAL PARK",GB
701dec49b605c0dfaa3bc7e2a9f7d72a,CHINA,CN
d461b71fa9da77d02020e5f0f60031c9,Switzerland,CH
70c304a44115ec94457c83996ad20ed4,India,IN
f456b05d7333ed0cef24c8992d8e5aa2,10203 WALLISVILLE ROAD HOUSTON TX 77013 USA,US
3956120356b9e4f4a61d9e78d3e69384,"Corredor Industrial No. SN, Zona Industrial, Tepeapulco, Hidalgo, 43998, Mexico",MX
0314f5be51dce589ae2e3bd3390e4e4d,China,CN
17a2e5770ce1fd63a46d7672dd11130d,China,CN
00df81f1b6be3c2506cea2d32b6b8395,"US, METAURIE 7130, LA. 70002",CL
05db5ce8217970e1d37ef9d377823f2f,NO.1 BLOCK WENZHOU INDUSTRYREGION CHANGXING ECONOMICALAND TECHNICAL DEVELOPMENT*,US
f2956ad19f5c6138eccb3d4f9de2332d,Germany,DE
02d16dc92e44d7333d4964a67c2fa7d7,"Robert-Bosch-Str. 2, Sonnenbuehl, Reutlingen, Tuebingen, Baden-Wuerttemberg, 72820, Germany",DE
919445e979d0fb025a25654ced1d2bc1,"1325. Sokak No:6, Asagiovecler Mahallesi, Cankaya, Ankara, 06460, Turkey",TR
145685963bdcf65abb7cc63c8d27b7cf,China,CN
1a0dd09bec1960331ccd90ca0dae712c,94 STREET BATINSKA  24000 SUBOTICA SUBOTICA,RS
32345b725e52031480a3ac7e41149a67,"11-4FL, NO. 171, SEC. 4,NAN KING EA ST ROADTAIPEITAIWAN",US
65bafddf0c09845b5740d0c3c0228a0d,15730 S. MADISON RD  MIDDLEFIELD MIDDLEFIELD 44062,US
a531a1897ae2cba3a387977a2ff9db4b,"FR, ELANCOURT, ROND POINT DE LEPINE DES CHAMPS 78990",FR
1f661abb16064a48bac32540375d56a3,Mexico,MX
00c80bea9354d66e1e0813f3594dcc60,China,CN
60b98af078d17a05205727d9eadff473,5501 GEORGE MCVAY DRIVE S/N 70503 MC. ALLEN MCALLEN,US
d8e4b28363b367df068234d6ffc255b7,"GB, ABERDEEN,AB23 8JW, UNIT11, MURCAR COMMERCIAL PARK",US
0b2e7bace339bfd6a99cecf2b0f5c8bb,8080 NORTON PARKWAY  MENTOR MENTOR 44060,US
9ccc34fd9e74f763d21bff6c70641c7c,BRAZIL,CO
35f29a56d4a0727bd8b4955f996f9baf,Netherlands,NL
c9c4e5a8ba7614ab092b01a75fc784ee,China,CN
d99847c891c48c7c9e0910edb719e390,United Kingdom,GB
b1cabb90abd8151704781ca74ba2def6,Netherlands,NL
0318c93360e5ce1b735536cefd0bf3b6,"NO.25-10, 3-CHOME, HATCHOBORI, CHUO-KU, TOKYO 104-0032, JAPANJAPAN",RU
f9cfee8e4ecbae88868f653bb8f21f2c,Switzerland,CH
b46a9f81ed573f91ebce1cae5b533d74,Italy,IT
7f014fe60d4b3dda4a82a5acedf5248e,"GB, ABERDEEN AB23 8BW, WOODSIDE ROAD BRIDGE OF DON",GB
cd59e7c11256e75540a28652e0903147,"38 UNIT 10A3,10/F,HOVER INDUSTRIAL BUILDING 26 KWAI CHEONG ROAD, KWAI CHUNG, N.T KWAI CHEONG ROAD,KWAI CHUNG, N.T. S/N",AU
79a0e6bd4d36154476743407b2dfa746,"TURKOBA MAH FIRAT  PLS CAD NO: 23 BUYUKCEKMECE ISTANBUL, B.MUKELLEFLER",TR
12b3a872dc3210cd4f0ec74e3528670b,"NL, ALPHEN AAN DEN RIJN, 2400 AA, HOORN 321A",NL
04c010f79a52d81ecdc57e0e0c62c547,"Ronda Maiols (Pg Industrial Can Feu), 24 - 26 - 28, Sant Quirze Del Valles, Barcelona, Cataluna, 08192, Spain",ES
35d2e3d14431796ceff7ad92a18863c3,"Brandlesholme House, Brandlesholme Road, Bury, Bury, Bolton (BL), North West, England, BL8 1JJ, United Kingdom",GB
db1437c08663e3ba0f9f9ff026e11d20,Netherlands,NL
e735f4f7ddc27b0bbbf7a3031c87f606,UNKNOWN ADDRESS,US
a977683cbfe16c093efc5a08b982283e,ECUADOR,EC
ac9157c0cbded761352765ecbb70f4a8,UNKNOWN ADDRESS,US
f35112c1329c36c5a0b5217e3bb3a4bf,Mexico,MX
953d7119033c749c388be0fd7a76dad2,China,CN
883b033b736a93fd3007c0ddce327d7f,"Panama, Panama",PA
ae3b766238087cbcefb88acd386a7082,VIA M.G AGNESI 1 20834,IT
2d6fd6affa1442debbef63626a583c82,"GB, STRATHPEFFER ROAD, DINGWALL, ROSS-SHIRE, DINGWALL BUSINESS PARK",GB
5fa8d1fa69ce889c555d443539060e94,UNKNOWN ADDRESS,US
247d52892539f1540c73edd27308852d,"IT, VIA PRATI DELLA ROSA 1723823, COLICO (LC) ITALY",IT
522ba04b278960ebcc8b0fc19aa9007b,Russian Federation,CN
4826c3cb074c27996c797f52a5d5beea,UNKNOWN ADDRESS,US
ebcabbb1c4e75f0a57f0306440f5389d,"DE, HEINRICH HUDIG STRASSE 2, 29227 CELLE GERMANY",US
4354c4ac305e0e6c66534e88d53e46b8,"Ampujantie 32, Laihia, Ostrobothnia, 66400, Finland",FI
b08bd0bb91bd77bb7080d9373821b868,France,US
2c32476e8b4d24916dfa7407a6b21fe3,Turkey,US
b36df0f4a3db1d41ce481c5e5591f378,India,IN
6b73c45b459824451540117ee6e10aa4,"206 PLASTIC LANE  MONTICELLO, USA MONTICELLO 52310",US
f20a3e066be355ccb413f7fad9ee20b4,China,CN
0b3de3a453b4701b5f5b859c08687509,85 INDUSTRIAL DRIVE S/N HOLDEN HOLDEN 01520,US
98f5923ad95845f7a77ab516bccc85d5,"7 CHUN YING STREET, TSEUNG KWAN O INDUSTRIAL ESTATE NEW TERRITORIES HONG KONG HONG KONG",HK
db6d3a6e6541ca4619d186610b30cf10,Belgium,BE
7ade9f2eaa100daa2c61538a0f58f081,"1-1, Osaki 2-Chome, Shinagawa-Ku, Tokyo, Kanto, 141-6025, Japan",JP
84a0253fb7b7b4787f363ef502d76a67,United States,US
65be9c6fec0b42c8a856ff7dd3438d8a,"2523 NE ARGYLE ST.  PORTIAND PORTLAND, 97211",US
77c30e61af294efe1325b835847f10e8,"10601 N Ambassador Dr, Ste H, Kansas City, Platte County, Missouri, 64153-1209, United States of America",US
626c232cd905b5e8909d37198859e8c7,India,IN
a41a0098421d6eef6a767e7fe2f2eaf7,South Africa,US
